id,target,lukas
650001,0,0.024774645268917084
1370060,0,0.06662937924265862
702859,0,0.04735793694853783
645087,0,0.03900125026702881
658841,0,0.0384135365486145
1291249,0,0.04269256740808487
1273160,0,0.027471017464995383
1173177,0,0.03522465378046036
282587,0,0.051160378754138945
1123797,0,0.05345030725002289
602742,0,0.07047689408063888
1062176,0,0.02993197403848171
490953,0,0.04192426800727844
1068215,0,0.042432349920272824
780982,0,0.033372481167316434
1151927,0,0.07705609500408173
717722,1,0.11112008392810821
670639,0,0.05270015224814415
951152,0,0.10443473607301712
840831,0,0.048231659829616545
162314,0,0.0953157126903534
1072376,0,0.04095752015709877
49953,0,0.1033673718571663
1259877,0,0.04293148368597031
438934,0,0.06193865537643432
1456192,0,0.020329022035002708
924924,0,0.06177206337451935
616256,0,0.14887996017932892
997540,0,0.028624362498521804
849857,0,0.04217212051153183
1397437,0,0.069711884111166
97173,0,0.04116350635886192
681223,0,0.02101222574710846
913050,0,0.09158992320299149
383259,0,0.035043816268444064
911886,1,0.08560660034418106
183556,0,0.07965584248304367
656565,0,0.04451905339956284
790645,0,0.06063502728939056
356704,0,0.049291805177927014
1263478,0,0.05483453944325447
512327,0,0.057807812839746474
199413,0,0.07611155360937119
649007,0,0.02641461491584778
1322423,0,0.04251202717423439
532009,0,0.16047914028167726
1398996,0,0.024876785278320313
1282469,0,0.05059712380170822
457958,0,0.07568932175636292
1431868,0,0.05220475122332573
817057,0,0.03404960930347443
412483,0,0.03218189105391502
366310,0,0.05832824856042862
935625,0,0.04838657826185226
876905,0,0.062108220905065535
446589,0,0.03088284730911255
1315309,0,0.05905435681343078
60055,0,0.01912088580429554
295970,0,0.03918049558997154
920119,0,0.026901763677597047
203075,0,0.06383880376815795
1468238,0,0.06250559911131859
1463675,0,0.047321191430091857
414280,0,0.05496615916490555
1354760,0,0.04441508948802948
1094971,0,0.08734800815582275
1113521,0,0.037381773442029954
728303,0,0.0657197467982769
652948,0,0.051331686228513716
956532,0,0.06204699501395226
416057,0,0.03796090930700302
467173,0,0.058430297672748564
601627,0,0.0207683015614748
1157355,0,0.06303726434707642
841133,0,0.08532723784446716
130231,0,0.06960001885890961
582959,0,0.043554681539535525
334196,1,0.11333640962839127
125081,1,0.05474585294723511
928238,0,0.0776154175400734
280177,0,0.05542299598455429
292498,0,0.04300207644701004
756628,0,0.04439100325107574
1022097,0,0.021219494193792342
982918,0,0.017155302129685877
544634,0,0.0721027448773384
571564,0,0.023270222917199136
1328599,0,0.031209417060017584
1228780,0,0.1904302179813385
712557,0,0.11832675486803054
934995,0,0.06159806922078133
484633,0,0.04025091901421547
540087,0,0.06929120346903801
114175,0,0.023216105252504348
277734,0,0.06555159464478492
200161,0,0.04942573830485344
980499,0,0.12776097506284714
1120562,0,0.045436025410890576
351171,0,0.05140756219625473
801586,0,0.09252817034721375
362650,0,0.0449174664914608
1200720,0,0.061216109246015546
162378,0,0.08796155154705047
247097,0,0.046127588301897046
1128169,0,0.02392621822655201
669586,0,0.04182007685303688
226708,0,0.05719557479023933
1224736,0,0.034320282936096194
1323585,0,0.03822021335363388
599784,0,0.061449958384037016
290287,0,0.030845173075795172
431558,0,0.058513490855693816
1121423,0,0.03880754709243774
689726,0,0.026447963342070578
1419940,0,0.07141438573598861
1110368,0,0.03843195661902428
319748,0,0.03841598704457283
924202,0,0.05405709818005562
113828,0,0.04736869484186172
1183699,0,0.07090627253055573
1406970,0,0.032315360754728316
269147,0,0.10908455699682236
143217,0,0.02293074205517769
1061455,0,0.1045570731163025
64040,0,0.03264954015612602
1029003,0,0.054011847078800204
262549,0,0.060020565241575244
219608,0,0.06141045168042183
1209644,0,0.10656932592391968
1439049,0,0.08591133207082749
472934,0,0.062156617641448975
30519,0,0.03674123585224152
1141244,0,0.04493801966309548
377236,0,0.10665058195590973
1012179,0,0.040441866219043734
1021692,0,0.02980785332620144
1290693,0,0.04436175376176834
242066,0,0.025569871440529822
753400,0,0.09631953239440919
1117600,0,0.0345601785928011
1377731,0,0.07214798778295517
1035540,0,0.031157691776752473
266971,1,0.09039527922868729
285408,0,0.025937370210886
565393,0,0.04619457423686981
1005898,0,0.05917145237326622
1248942,0,0.06283224523067474
358973,0,0.035096101090312005
515470,0,0.04226277098059654
658675,0,0.03767927885055542
1006502,1,0.03762936517596245
1290395,0,0.055389199405908585
1141273,0,0.04058171957731247
910425,0,0.04610962718725205
811829,0,0.03248824141919613
97459,0,0.08081689924001693
405050,0,0.01923777461051941
905653,0,0.025419436767697333
884672,0,0.052683544158935544
728060,0,0.039262522011995316
893216,0,0.04237122386693955
510335,0,0.27273320853710176
1244742,0,0.07233052402734756
33980,0,0.04192567467689514
1212043,0,0.05249471887946129
457548,0,0.022715794295072554
175658,0,0.03956956192851067
308046,0,0.03910210281610489
1003744,0,0.10604719966650009
699142,0,0.03154453709721565
940946,0,0.04073594585061073
1349488,0,0.09256186336278915
229368,1,0.04342595562338829
297668,0,0.041471796482801436
176808,0,0.0409251369535923
48024,0,0.038218149542808534
943839,0,0.06071528419852257
339352,0,0.07602301985025406
557864,0,0.03214159570634365
955199,0,0.0318290438503027
659954,0,0.07566332370042801
250842,0,0.07169190123677253
316853,0,0.03202077820897102
869470,0,0.03906876668334007
292128,0,0.021455644443631173
502206,0,0.047920253872871396
43334,0,0.08029951900243759
1467831,0,0.033531186357140544
16336,0,0.059244807064533236
939197,0,0.06145510673522949
145671,0,0.04920381605625153
242553,0,0.1530577838420868
1126083,0,0.06951004564762116
921279,0,0.09962457716464997
837332,0,0.03433049023151398
337036,0,0.02002919763326645
783058,0,0.027293291687965394
581007,0,0.09499473571777343
681364,0,0.04062290117144585
1342281,0,0.05566931366920471
348387,0,0.054150686413049695
1091363,0,0.04322180151939392
933630,0,0.0639464445412159
603192,0,0.02422768548130989
163007,0,0.044111379981040956
84044,0,0.15207028687000274
1204124,1,0.1486793875694275
70131,0,0.03171292431652546
40915,0,0.042252833396196364
975589,0,0.05168190449476242
355585,0,0.0469174325466156
1132122,0,0.07645477950572968
78642,0,0.04921277910470963
566902,0,0.04085952267050743
906476,0,0.059569457173347475
603234,0,0.05501687452197075
390766,0,0.10934722274541855
1169588,0,0.06103700697422028
859092,0,0.03414013087749481
1377608,0,0.030738481879234315
1067385,0,0.05098345950245857
994022,0,0.03161300420761108
205981,0,0.03643662184476852
165088,0,0.044444067776203154
1413397,0,0.03263511620461941
968204,1,0.08548918813467025
100122,1,0.07071319073438645
506596,0,0.04365203082561493
1194856,0,0.07365472018718719
525993,0,0.027561986818909645
347818,0,0.051115044951438905
175458,0,0.13959150314331054
1060242,0,0.034013490006327626
579597,0,0.039587339758872984
1086235,0,0.028676670417189597
1155721,0,0.06758190393447876
409627,0,0.06384016573429108
478163,1,0.09056717157363892
1341207,0,0.050405314564704894
492383,0,0.016404416412115097
114710,0,0.02500721924006939
245557,0,0.033390787243843076
631607,0,0.06162582114338875
614403,0,0.06510748714208603
1339990,0,0.04597363099455833
1127229,0,0.04470785930752754
981872,0,0.03448344469070434
99169,0,0.06999800354242325
591227,0,0.041523564606904984
376525,0,0.03038293235003948
335412,0,0.03707868605852127
1288535,0,0.06958593800663948
533961,0,0.03992816209793091
474447,0,0.05654336139559746
510753,0,0.06754679307341575
1334586,0,0.048639381676912306
83001,0,0.02722817547619343
1063302,0,0.056184223294258116
330377,0,0.06809578835964203
1483327,0,0.09690577685832977
896020,0,0.041794291138648985
240584,0,0.05251364335417748
767220,0,0.07194581031799316
1121910,0,0.0995826080441475
956843,0,0.03993595764040947
1365719,0,0.03206677734851837
1251628,0,0.03412092998623848
1019574,0,0.04976429268717766
738169,0,0.07833602428436279
59810,0,0.08288479298353195
709495,0,0.06222439780831337
1000578,0,0.019540698453783988
700487,0,0.07015717625617982
564460,0,0.03298052996397018
336054,0,0.07458459883928299
1313403,0,0.039533105492591855
1325971,0,0.04459734782576561
317334,1,0.035324467718601225
99027,0,0.04319778457283974
1414601,0,0.06259540095925331
147070,0,0.031358140707015994
806115,0,0.049144836515188216
744973,0,0.03878559693694115
616247,0,0.05338092967867851
208683,0,0.03250681981444359
328367,0,0.03419458419084549
1040929,0,0.0875390812754631
297438,0,0.040110228955745696
764237,0,0.05822991728782654
67800,0,0.02549034021794796
298997,0,0.053581902384758
643682,0,0.03815972879528999
491819,0,0.017903679981827736
636448,0,0.0307369913905859
1265471,0,0.04905059337615967
431816,0,0.04930307120084763
66817,0,0.06032127737998962
392884,0,0.09924745559692383
933797,0,0.06256681829690933
1478644,0,0.05590812489390373
102533,0,0.0326466515660286
445955,0,0.03040231764316559
341269,0,0.048182832449674605
314441,0,0.0425324447453022
304101,0,0.05113622546195984
610390,0,0.05852686017751694
358537,0,0.039582133293151855
890193,0,0.022973624616861345
680951,0,0.05227402448654175
1130152,0,0.05924955978989601
102924,0,0.055288446694612504
542155,0,0.04020466580986977
1447681,0,0.05187582150101662
475363,0,0.06736652255058288
20082,0,0.049629348516464236
389972,0,0.04137658849358559
1330537,0,0.05629495307803154
212076,0,0.07821630835533142
1028302,0,0.12070522904396057
1276698,0,0.10984992235898972
292783,0,0.04606913849711418
1267389,0,0.02422146834433079
754669,0,0.0435477189719677
1129183,0,0.06888687163591385
697361,0,0.10521514415740967
24668,0,0.03710456863045693
272922,0,0.040865108370780945
827870,1,0.03723954036831856
574165,1,0.05098554566502571
668244,0,0.08010876476764679
123685,0,0.05718779489398003
1311312,0,0.03731398656964302
624009,0,0.04556829333305359
1165469,0,0.052695517987012865
851412,0,0.03767581433057785
872009,0,0.075248384475708
1239841,0,0.0483048215508461
1114137,0,0.07809480428695678
110532,0,0.0557931512594223
368109,0,0.029974742978811263
3519,0,0.028277986496686936
267546,0,0.056637294590473175
139633,0,0.03224785029888153
1428900,0,0.11577872186899185
1048626,0,0.048276322335004805
873648,0,0.07013078555464744
869926,0,0.0511096179485321
1458144,0,0.037532614171504976
295550,0,0.056238554418087006
1288487,0,0.05630265325307846
1323502,0,0.07484396174550056
934720,0,0.09630140960216522
218341,0,0.04747223705053329
891594,0,0.023583239689469338
1434154,0,0.03438525907695293
963537,0,0.0398253358900547
1216091,0,0.13457008302211762
484429,0,0.0772607684135437
457790,0,0.02220550999045372
832421,0,0.0880117729306221
767068,0,0.05216999500989914
858320,0,0.06529251560568809
1235499,0,0.0700395718216896
657409,0,0.02999325655400753
770575,0,0.04577164351940155
489061,0,0.014197302237153053
1235139,0,0.0215102631598711
1408371,0,0.10582715421915054
1138976,0,0.08582828789949418
1073132,0,0.05164420530200005
1080829,1,0.052334573864936826
593897,0,0.060039419680833817
1022311,0,0.01658795289695263
451718,0,0.06861494779586792
50506,0,0.13858692944049836
1037338,0,0.0355860486626625
644477,0,0.04140642210841179
951176,0,0.047337181866168976
1007323,0,0.02768278382718563
1474650,0,0.02753225788474083
930859,0,0.04210574626922607
502894,0,0.053093230724334715
898901,0,0.033629107475280764
565578,0,0.06655519381165505
542381,0,0.08415033519268036
27816,0,0.032697833701968194
40393,0,0.05656020194292068
889505,1,0.050255297869443896
76359,0,0.048087023198604584
1437421,0,0.022814698144793512
546255,0,0.07294862270355225
614497,1,0.141055329144001
761870,0,0.020963618531823158
143787,0,0.15065222084522248
859839,0,0.035500040650367735
965695,0,0.041021612286567685
1185525,0,0.043461916595697404
149811,0,0.03720326125621796
111408,0,0.06896399408578872
165552,0,0.07879852652549743
389566,0,0.13698192834854125
419815,0,0.06682948544621467
1341670,0,0.036826958507299425
590019,0,0.05278422087430954
422405,0,0.08043209463357925
313731,0,0.05474561378359795
234206,0,0.12746646553277968
1013887,0,0.05176005586981773
612949,0,0.05065603405237198
1243241,1,0.09344934374094009
679381,1,0.053687813133001326
493593,0,0.049574246257543565
962579,0,0.04911904186010361
200843,0,0.021712210774421693
423253,0,0.05870032235980034
1246396,1,0.028233470022678377
1378525,0,0.07608398497104644
1410847,0,0.035170943662524226
1324223,0,0.055823009461164474
1204189,0,0.057139371335506436
367409,0,0.03896938413381577
366927,0,0.03798427507281303
773657,0,0.08098951876163482
1072791,0,0.040930720418691634
904390,0,0.031579047068953515
1117580,0,0.03732763677835464
231350,0,0.052421774715185165
467220,0,0.05002349764108658
142413,0,0.0646877981722355
587340,0,0.03357778154313564
507365,0,0.061053202301263806
1470997,0,0.03518066480755806
362413,0,0.031398017704486844
182218,0,0.04917784780263901
727968,0,0.05912988930940628
578499,0,0.0403460681438446
977796,0,0.028213333711028098
169150,0,0.06093874871730805
1359991,0,0.06510399580001831
598034,0,0.06650951281189918
1102634,0,0.058409179002046584
281599,0,0.07445638626813889
30133,0,0.03088810220360756
633535,0,0.019974732026457786
390133,0,0.08558969348669052
498158,0,0.0694448210299015
518373,0,0.04840700700879097
1386380,0,0.06682997941970825
202932,0,0.04724157601594925
1290019,0,0.07018861770629883
840702,0,0.030278179794549942
646490,0,0.06706301867961884
644219,0,0.016446516662836076
1201542,0,0.059953372180461886
10261,0,0.06946990191936493
49086,0,0.051580870896577834
52550,0,0.0370106652379036
288564,0,0.07719257175922394
1098286,0,0.04300251230597496
1227408,0,0.131971338391304
1160003,0,0.05593270659446716
892439,0,0.06659454926848411
1163135,0,0.033404971659183505
1066641,0,0.0736302226781845
841546,0,0.06326771453022957
612887,0,0.05067900940775871
149348,0,0.12292321026325226
203986,0,0.07676171660423278
1316349,0,0.023417232558131218
661149,0,0.05489503145217896
152053,0,0.036658245325088504
1279373,0,0.04528036043047905
902253,0,0.0774254024028778
1137843,0,0.046787862479686734
336605,0,0.08175436407327652
785282,0,0.0420207753777504
1169027,0,0.04600175321102142
615624,0,0.03012114129960537
22491,0,0.07327159345149994
65479,0,0.04173804074525833
576117,0,0.04481531977653504
537038,0,0.07959641963243484
731457,0,0.06644839122891426
388075,0,0.10278089940547944
1075036,0,0.0400041364133358
288603,0,0.05658002942800522
994314,0,0.04741963073611259
109477,0,0.07306196540594101
81897,0,0.04280248805880547
665133,0,0.06884201169013977
833515,0,0.06750501543283463
102687,0,0.04085521921515465
351382,0,0.030026955902576445
589561,0,0.025468478724360467
1115462,0,0.04815581291913986
434628,0,0.04040801078081131
759991,0,0.05460677668452263
1128435,0,0.07025192826986312
682088,0,0.018158603459596634
1003818,0,0.061517204344272616
1458618,0,0.06289086788892746
634982,0,0.05373736023902893
1194393,0,0.049747053533792496
1042919,0,0.02167847864329815
815593,0,0.02465086467564106
770979,0,0.10649961531162262
902548,0,0.038065044581890105
670854,0,0.05320699140429497
1345250,0,0.018853358924388885
839988,0,0.045055754482746124
707899,0,0.055730659514665604
627091,0,0.0666706956923008
1215141,0,0.07512784153223037
611854,0,0.06682364866137505
655788,0,0.04360301569104195
206105,0,0.04451167955994606
1124034,0,0.028556400537490846
1403801,0,0.040255431085824966
457400,0,0.032373591884970666
342103,0,0.062124979496002194
965527,0,0.04500666782259941
69974,0,0.052771090716123584
446460,0,0.07790473252534866
286429,0,0.11961751878261566
75802,0,0.049630365520715716
403506,0,0.02921626828610897
636552,0,0.046910360455513
935637,0,0.12056625932455063
273168,0,0.06533794626593589
992103,0,0.04069197699427605
570312,0,0.04847005903720856
1381722,0,0.035650881752371785
590484,0,0.01868346370756626
502670,0,0.07194423452019691
1118498,0,0.17091939151287078
618101,0,0.03517139442265034
1261325,0,0.05012441650032997
29629,0,0.05597689002752304
1450935,0,0.04862814173102379
376843,0,0.08280262053012848
1338817,0,0.08331901580095291
1203886,0,0.07851229906082154
814785,0,0.020139554142951967
507516,0,0.05265038385987282
1431768,0,0.06631307974457741
953014,0,0.05800149217247963
363985,0,0.05755761712789535
481278,0,0.044152338057756424
800512,0,0.0683890126645565
895397,0,0.05194935128092766
759104,0,0.049092022329568864
1050098,0,0.10932098478078842
560309,0,0.05172239318490028
312723,0,0.05235320329666138
151681,0,0.18054438531398773
1346534,0,0.04349534064531326
285853,0,0.08894562870264053
475721,0,0.061077363789081573
9331,0,0.035185111314058305
1175284,0,0.10567892342805862
12721,0,0.12751641422510146
574053,0,0.05728866159915924
3110,0,0.05808223932981491
1459055,0,0.031144360452890395
1201118,0,0.05247470587491989
790700,0,0.02427770160138607
388103,0,0.030773752927780153
341694,0,0.023728186264634132
541993,0,0.04983990266919136
181746,0,0.025147593393921853
674753,0,0.06625012010335922
1410082,0,0.04422718286514282
858164,0,0.0472401037812233
1140344,0,0.13008752167224885
998242,0,0.017579903081059455
1131138,0,0.07784256041049957
17057,0,0.0692908763885498
407747,0,0.03767504841089249
381029,0,0.04917092248797417
1415349,0,0.08488043546676635
272230,0,0.021414537727832795
1072772,0,0.06238959133625031
1192174,0,0.036872874945402145
255907,0,0.04022594392299652
1234194,0,0.09863295555114746
763218,0,0.09165593832731248
688926,0,0.0636195719242096
220017,0,0.044260174036026
833007,0,0.056935714185237886
838534,0,0.04291069656610489
3874,0,0.036403144150972365
47905,0,0.060169297456741336
427454,0,0.04555331096053124
626977,0,0.06286693513393402
700245,0,0.04968820586800575
570462,0,0.08071579337120056
754857,0,0.03658260554075241
292326,0,0.02587774135172367
704847,0,0.0349058173596859
1432521,0,0.052486606687307355
793111,0,0.06983987092971802
165227,0,0.10316510200500488
641530,0,0.056729014962911606
953536,0,0.05173286721110344
1179053,0,0.054802500456571576
930401,0,0.02352016232907772
1120689,0,0.044858602434396745
704932,0,0.02649357169866562
172818,0,0.055787549912929536
1215519,0,0.03335987590253353
1030958,0,0.04899570122361183
736503,0,0.10044503659009933
1460495,0,0.023569227010011674
1242700,0,0.055180791020393374
226661,0,0.04794716387987137
80128,0,0.03207744210958481
559449,0,0.06738126873970032
188964,0,0.056627777963876726
1181620,0,0.09504234194755554
25984,0,0.07226711809635163
103980,0,0.05899808779358864
342425,0,0.047790910303592685
1070254,0,0.04288011491298675
587839,0,0.03129623644053936
976406,0,0.02503933347761631
580208,0,0.02763553112745285
983871,0,0.09208196997642518
515935,0,0.04331481903791427
234662,0,0.030708298459649085
234809,0,0.029852959886193277
1202918,0,0.09152003973722458
983191,1,0.03993746116757393
451613,0,0.021884531900286674
25598,0,0.07083295434713363
1025564,0,0.030883901938796043
316269,0,0.0425548829138279
260973,0,0.05567879602313042
177218,0,0.040217875689268115
415509,0,0.08504447489976882
647324,0,0.04698280841112137
659803,0,0.03771440163254738
1468523,1,0.03906688764691353
1040711,0,0.018979182839393614
980003,0,0.046541061252355576
120571,0,0.06644005551934243
36236,0,0.0478487029671669
608167,0,0.08795861452817917
1136405,0,0.017351918667554856
920375,0,0.04274780377745628
344024,0,0.0272711168974638
205144,0,0.04628818705677986
234576,0,0.03769402205944061
194913,0,0.08775069117546082
1121138,1,0.06359439939260483
959031,0,0.0922409400343895
343428,0,0.055680010467767715
186673,0,0.05230794176459312
1389065,0,0.0640361987054348
283771,0,0.05664978325366974
798357,1,0.051095341145992276
65791,0,0.024842476844787596
1241153,0,0.0940573200583458
1203128,0,0.05188961997628212
127347,1,0.10011973828077317
1066236,0,0.054780039191246035
337120,0,0.05899422019720078
225446,0,0.042797955125570296
600811,0,0.09570850878953933
1401272,0,0.04184683412313461
1190376,0,0.06910290122032166
705932,0,0.024427424743771554
297378,0,0.03739922307431698
717429,0,0.08702576458454132
101898,0,0.07793470621109008
1148431,0,0.030383434146642685
831047,0,0.04207417890429497
248220,0,0.041034208983182906
529673,0,0.11639170199632645
1213156,0,0.05967534929513931
681544,1,0.05815467014908791
1392576,0,0.13854632526636124
380648,0,0.03667881637811661
226639,0,0.049801605939865115
344456,0,0.09597475528717041
1166699,0,0.07147782742977142
680102,0,0.03098159097135067
848065,0,0.04845120385289192
850042,0,0.015669493190944194
533909,0,0.0511072538793087
183677,0,0.044194279611110686
175851,0,0.038622455298900606
134319,0,0.042206767946481705
555420,0,0.06995937675237655
1074540,0,0.02718946747481823
1065269,0,0.025988279655575753
1377490,0,0.028447169810533524
981365,0,0.03716231323778629
581446,1,0.09621239453554153
1420915,0,0.05292266085743904
774585,0,0.04475597441196442
474172,0,0.07337427437305451
447952,0,0.03570584133267403
775096,0,0.05175561383366585
1101567,0,0.04982058331370354
1357136,0,0.1617255240678787
72859,0,0.025288244336843492
314354,0,0.04270007610321045
466609,0,0.07473139315843583
1203599,0,0.04505179226398468
1017754,0,0.02687816061079502
621677,0,0.022998740151524543
314191,0,0.06019605919718742
1458018,0,0.0700353890657425
960008,0,0.09644116759300232
984561,0,0.022201516851782798
979200,0,0.04220937043428421
1217239,0,0.05094422698020935
69856,0,0.07057883739471435
319124,0,0.07356659471988677
120133,0,0.0343215674161911
323104,0,0.06415583342313766
650514,0,0.03022155575454235
990625,0,0.07014528214931488
463258,0,0.055929307639598844
543883,0,0.03920362964272499
159621,0,0.040549074113368985
362351,0,0.03397060632705688
474204,0,0.03617080226540566
1352676,0,0.029455332085490227
66727,0,0.05848326832056046
483643,0,0.04575601667165756
683091,0,0.048160727322101596
495710,0,0.04042802676558495
356305,0,0.05736369788646698
912834,0,0.1357198476791382
1128878,0,0.049329449981451036
674097,0,0.06950419172644615
725645,0,0.08334507048130035
675461,0,0.04461509212851524
79000,0,0.057500545680522916
813162,0,0.04796341955661774
218541,0,0.02286165617406368
1143579,0,0.04644858911633491
206102,0,0.060016877949237823
367841,0,0.029730774089694025
1261066,0,0.055269982665777206
345423,0,0.024788830801844595
354316,0,0.05618190616369247
282658,1,0.07720866203308105
870812,0,0.05964713841676712
248123,0,0.03577118888497353
1311458,0,0.020073284208774567
708129,0,0.10258045494556427
99817,0,0.04811781719326973
326857,0,0.08787046596407891
1145553,0,0.0638300508260727
183519,0,0.057989371567964555
368259,0,0.07513101175427436
766790,0,0.027420275285840033
939894,0,0.0696331039071083
427048,0,0.022870130464434625
602878,0,0.07559356689453126
872807,0,0.032856297492980954
326432,0,0.03190591409802437
660612,0,0.020407160744071007
244418,0,0.0339970663189888
927226,0,0.054142148792743684
792690,0,0.0398412823677063
385315,0,0.044173401594161985
509325,0,0.09336940199136734
638293,0,0.07247143089771271
83603,0,0.10199562758207321
1340870,0,0.022139503434300423
481329,0,0.0440387025475502
1198193,1,0.05129156485199928
415520,0,0.030733713135123252
898010,0,0.08205140382051468
63634,0,0.04550704210996628
431560,0,0.022491685301065444
718194,0,0.030318380147218705
649123,0,0.05547621622681618
1369958,0,0.07773059755563735
807752,0,0.061106656491756436
963834,0,0.03777588531374931
595528,0,0.1285731688141823
346393,0,0.023857923969626427
1148170,0,0.0321045558899641
232771,0,0.05250287726521492
275428,0,0.047021064162254336
465525,0,0.07289630323648452
298382,0,0.024014753475785255
603043,0,0.06132267490029335
1314818,0,0.046417145431041716
979992,0,0.042663028836250304
545123,0,0.04499901682138443
1461507,0,0.1014006957411766
463787,0,0.030511173233389855
1050745,0,0.034366043657064436
1423632,0,0.1122265636920929
806733,0,0.08871226310729981
1194134,0,0.05672474429011345
1377066,0,0.04463948681950569
1439786,0,0.025141433998942374
1284038,0,0.027022697404026984
639684,0,0.02398819215595722
160674,0,0.03552961982786655
1391473,1,0.04485511109232902
145890,0,0.06333845332264901
501502,0,0.10717697441577911
1340007,0,0.0745622232556343
689783,0,0.14318882524967194
1286325,0,0.06294815465807915
366642,0,0.02966935224831104
830958,0,0.03422110043466091
377690,0,0.08253532648086548
18914,0,0.04577270895242691
863258,0,0.057492013275623324
1224705,0,0.04011313021183014
797951,0,0.04250795915722847
521720,0,0.03299304805696011
1368456,0,0.10232733190059662
188136,0,0.06380120813846588
1354481,0,0.04102626591920853
1183035,0,0.0640643946826458
902399,0,0.02442668154835701
626059,0,0.05344667583703995
666025,0,0.04289916828274727
1004611,0,0.03380182385444641
577494,0,0.06392656117677689
323809,0,0.03765440657734871
881009,0,0.05845337510108948
192627,0,0.12968881130218507
755999,0,0.04307165890932083
894947,0,0.03559232950210571
75319,0,0.0906470239162445
1259186,0,0.05286860391497612
473032,0,0.03415531143546104
116889,0,0.04920683652162552
1312741,0,0.06797031909227372
791008,0,0.03687393218278885
1375725,0,0.037849757075309756
179938,0,0.06382367610931397
337325,0,0.07676209956407547
1342863,0,0.07953753471374511
336620,1,0.04903914034366608
706204,0,0.019801243022084237
239705,0,0.017928056046366693
725673,0,0.03523223251104355
330403,0,0.044595223665237424
16582,0,0.041560067981481555
93673,1,0.07954532206058502
1149177,0,0.029335564002394676
1252416,0,0.051177260279655454
283897,0,0.05808112621307373
457719,0,0.03290940821170807
1413158,0,0.12469402998685837
478315,0,0.07679542750120164
643133,0,0.05743068680167198
1172896,0,0.04102296754717827
1001004,0,0.027038580551743508
258532,0,0.06038972958922386
460905,0,0.0326650645583868
221080,0,0.07849508672952651
1324955,0,0.022461538761854173
131761,1,0.151829394698143
253392,0,0.08365104794502258
1357071,0,0.060862225294113156
1077234,0,0.025941748544573782
1170033,0,0.03951396718621254
975077,0,0.061139415204525
595196,0,0.0562960296869278
1307399,0,0.038406412303447726
936677,0,0.05439429357647896
1049089,1,0.114384625852108
148654,0,0.040770343691110614
181893,0,0.0492343969643116
1127548,0,0.02787439525127411
9459,0,0.05751243382692337
457757,0,0.10994860827922821
621539,0,0.043977358192205426
1434987,0,0.03272237814962864
378307,0,0.23886236548423767
564932,0,0.06417527869343757
254066,0,0.15509252846240998
