id,diego,target
571564,0.017060051957635297,0
1328599,0.019080428450010577,0
1228780,0.13015858873680902,0
712557,0.07606113352367179,0
934995,0.04016418698685113,0
484633,0.02621944923410276,0
540087,0.04382211705983945,0
114175,0.01442719417095964,0
277734,0.039955413497919104,0
200161,0.02909289791258048,0
980499,0.0682520982092593,0
1120562,0.029213013954780414,0
351171,0.0340062661164854,0
801586,0.0637024734285805,0
362650,0.03087972007885012,0
1200720,0.04243254158073727,0
162378,0.05771683539409485,0
247097,0.029895951987609314,0
1128169,0.01653538216436493,0
669586,0.02633071747576396,0
226708,0.035386921498689085,0
1224736,0.022929956302694898,0
1323585,0.025261439834659116,0
599784,0.04002822844731258,0
290287,0.018325832702873572,0
431558,0.03811769666343593,0
1121423,0.02422632501913099,0
689726,0.015940034037306372,0
1419940,0.04439274948767458,0
1110368,0.024707020444705734,0
319748,0.023854024450557586,0
924202,0.03451766050698379,0
113828,0.02932863663808319,0
1183699,0.05138693801360875,0
1406970,0.020588279514487537,0
269147,0.06952555758413786,0
143217,0.01625864283024715,0
1061455,0.05628610268467734,0
64040,0.021179502836997877,0
1029003,0.038239759573600665,0
262549,0.033073341883063954,0
219608,0.040627844003505525,0
1209644,0.06580574143910309,0
1439049,0.05432206619852241,0
472934,0.0415707988618264,0
30519,0.024472853835046778,0
1141244,0.03096609483433383,0
377236,0.08206359343355893,0
1012179,0.02602631806763772,0
1021692,0.0184135158007151,0
1290693,0.031300837144546366,0
242066,0.01709575039023169,0
753400,0.057616855033862754,0
1117600,0.023010290461328457,0
1377731,0.04861219228445821,0
1035540,0.020549417727855217,0
266971,0.05164181101767677,1
285408,0.016526606434403485,0
565393,0.029575074126267937,0
1005898,0.035938630611026694,0
1248942,0.04010083098695099,0
358973,0.022599953031989202,0
515470,0.026179704428946893,0
658675,0.024596174946567257,0
1006502,0.02285024846964966,1
1290395,0.03593902585917085,0
1141273,0.024470598304237954,0
910425,0.027976642646648998,0
811829,0.023411754065675465,0
97459,0.05011680844739902,0
405050,0.012588459539000275,0
905653,0.016347842760268228,0
884672,0.031929241794687264,0
728060,0.0258197131960679,0
893216,0.02729206840126539,0
510335,0.20078095571180637,0
1244742,0.04764718244489754,0
33980,0.02573749039248352,0
1212043,0.03668603793386043,0
457548,0.015491574204712283,0
175658,0.026649404291297713,0
308046,0.02588103877187558,0
1003744,0.06715934264761958,0
699142,0.020096512368802683,0
940946,0.02749957436678243,0
1349488,0.04163509829171044,0
229368,0.02755422819758586,1
297668,0.02831324333565017,0
176808,0.02620716642138717,0
48024,0.02559198347218446,0
943839,0.03937488162114679,0
339352,0.04797975202181869,0
557864,0.02254930149376615,0
955199,0.019531373197285696,0
659954,0.04532256698160779,0
250842,0.04259178949495494,0
316853,0.01888625709224264,0
869470,0.025531425232346038,0
292128,0.013037783467331185,0
502206,0.031071644350705956,0
43334,0.05169408428591336,0
1467831,0.020656971409078063,0
16336,0.03840693717299733,0
939197,0.05042246386924128,0
145671,0.031272014383457,0
242553,0.09743979531001663,0
1126083,0.04230214730505434,0
921279,0.061172380148542725,0
837332,0.02203589816803277,0
337036,0.013743442108604776,0
783058,0.017297242156730452,0
581007,0.06518395594789247,0
681364,0.026478974476365713,0
1342281,0.03696064244607792,0
348387,0.03554573929990486,0
1091363,0.02938569121299615,0
933630,0.0400207907150385,0
603192,0.015595243786418689,0
163007,0.027901607579509352,0
84044,0.11079256700295119,0
1204124,0.09554530666405767,1
70131,0.01775427116461344,0
40915,0.02747871156221134,0
975589,0.032667216679258294,0
355585,0.030747654457067907,0
1132122,0.04739521583443906,0
78642,0.03309169215735931,0
566902,0.025633525247144733,0
906476,0.03696899679600282,0
603234,0.039378794534948865,0
390766,0.06721091254175945,0
1169588,0.035912407710167,0
859092,0.021635273422398245,0
1377608,0.018379562789850652,0
1067385,0.02999271470798786,0
994022,0.021487252381621132,0
205981,0.02580073877839455,0
165088,0.02380972857928792,0
1413397,0.020682336459237328,0
968204,0.05490146026397287,1
100122,0.04288244513030337,1
506596,0.028278592305995005,0
1194856,0.049151896651335555,0
525993,0.0186876761236262,0
347818,0.033589994265134746,0
175458,0.08664810099932152,0
1060242,0.02423364476338353,0
579597,0.02749539644295254,0
1086235,0.017511022038346678,0
1155721,0.04134326501966549,0
409627,0.04498836488031065,0
478163,0.05202518013263653,1
1341207,0.03298482447643335,0
492383,0.01049413615982898,0
114710,0.01700794403885041,0
245557,0.0186266171907225,0
631607,0.03703614721254841,0
614403,0.043031581634029814,0
1339990,0.030026942785431433,0
1127229,0.027506924519705205,0
981872,0.02188130073994951,0
99169,0.04708052477649874,0
591227,0.026912138666270024,0
376525,0.021217576085213248,0
335412,0.025077111027352345,0
1288535,0.04088129050972711,0
533961,0.025958586059753135,0
474447,0.03305682867867932,0
510753,0.043305714479222,0
1334586,0.030441631435021693,0
83001,0.018607860273733,0
1063302,0.036856247051097454,0
330377,0.04320898932383914,0
1483327,0.0632550431858921,0
896020,0.028304002377966653,0
240584,0.03417261150770463,0
767220,0.0409947684517066,0
1121910,0.059535659607262134,0
956843,0.026474749214605776,0
1365719,0.02017963490019383,0
1251628,0.020376039957934817,0
1019574,0.032933569959027034,0
738169,0.0459933255861732,0
59810,0.05307805752837269,0
709495,0.039802055270482105,0
1000578,0.012173295542367546,0
700487,0.04378728720348204,0
564460,0.022584092080888064,0
336054,0.0521795644784087,0
1313403,0.025552737917802177,0
1325971,0.029565938254257473,0
317334,0.022858859664195364,1
99027,0.026983375744151196,0
1414601,0.042479333000712854,0
147070,0.018533914843141912,0
806115,0.03335294536131286,0
744973,0.01871174235591973,0
616247,0.03281309617598612,0
208683,0.017601516279590213,0
328367,0.0225908685747968,0
1040929,0.05530941727175061,0
297438,0.02712760621194313,0
764237,0.03668814737811219,0
67800,0.012081524500883314,0
298997,0.03462740106697613,0
643682,0.023738191887624403,0
491819,0.012210703449563619,0
636448,0.0207243738163971,0
1265471,0.03129704064130177,0
431816,0.03164101655083984,0
66817,0.03842997082907375,0
392884,0.06481946781277079,0
933797,0.04013345247867349,0
1478644,0.0351255286143866,0
102533,0.01886205735195278,0
445955,0.019705651321052668,0
341269,0.031930298564343665,0
314441,0.02794868583030698,0
304101,0.032393079453320914,0
610390,0.03819114136089331,0
358537,0.026321830277734975,0
890193,0.01437525765652728,0
680951,0.03323198741564736,0
1130152,0.037174801191842646,0
102924,0.03536667405973185,0
542155,0.02732593825148108,0
1447681,0.03210525191837665,0
475363,0.04580693628288151,0
20082,0.0317226177150626,0
389972,0.02500592205127459,0
1330537,0.036193477726230765,0
212076,0.04527605395783376,0
1028302,0.06658390713376511,0
1276698,0.06767635348184389,0
292783,0.02917154328216647,0
1267389,0.017783880686470716,0
754669,0.02867270810853263,0
1129183,0.04514301279469592,0
697361,0.06584320668212547,0
24668,0.02416652832268539,0
272922,0.026757193134050082,0
827870,0.023236426332906006,1
574165,0.030024522094089984,1
668244,0.05965236049684658,0
123685,0.03413341316848863,0
1311312,0.02352378108634952,0
624009,0.02858081277615293,0
1165469,0.032749315859237585,0
851412,0.023577357459784006,0
872009,0.04824637883078136,0
1239841,0.030851632318366757,0
1114137,0.04881610071733946,0
110532,0.034106947360830746,0
368109,0.019344025223434425,0
3519,0.016459930854506172,0
267546,0.03436874125567811,0
139633,0.02024100632113348,0
1428900,0.08037969774963839,0
1048626,0.0287284921489123,0
873648,0.044682076732107646,0
869926,0.03171918585864454,0
1458144,0.023744545522681734,0
295550,0.03477601350736391,0
1288487,0.03399459326945523,0
1323502,0.05196720692958694,0
934720,0.05540556082161922,0
218341,0.02824480713441861,0
891594,0.015625038790371793,0
1434154,0.021521875493080874,0
963537,0.02569621473325891,0
1216091,0.08695114176125454,0
484429,0.04785235368211958,0
457790,0.013654499546840814,0
832421,0.05815589237550227,0
767068,0.03395407280837599,0
858320,0.04202842752703642,0
1235499,0.046949044263224084,0
657409,0.019495385549741995,0
770575,0.03023840482645531,0
489061,0.009536294352281162,0
1235139,0.015110127253626166,0
1408371,0.067016910906383,0
1138976,0.052097609702237424,0
1073132,0.033275261079944135,0
1080829,0.0354900790313193,1
593897,0.03666843369165055,0
1022311,0.01150978096311422,0
451718,0.044346584826244526,0
50506,0.08890656731361832,0
1037338,0.022068350732193227,0
644477,0.027148599539624528,0
951176,0.03058412568204283,0
1007323,0.019003738605548777,0
1474650,0.018490971493133397,0
930859,0.029360686349505012,0
502894,0.034080460395819905,0
898901,0.021172715204193664,0
565578,0.04548322508928113,0
542381,0.05165495914700509,0
27816,0.020990244000573584,0
40393,0.032591921834224324,0
889505,0.031075013300892552,1
76359,0.03173897928991135,0
1437421,0.014964541448624186,0
546255,0.046226414246437406,0
614497,0.0881834584779916,1
761870,0.013644158819506706,0
143787,0.05536616009194173,0
859839,0.0207722801078908,0
965695,0.026423343342650313,0
1185525,0.02679902669734297,0
149811,0.021959615129438902,0
111408,0.04324749178029478,0
165552,0.05000915133856498,0
389566,0.0749611342420021,0
419815,0.038537858334138274,0
1341670,0.023664481002906364,0
590019,0.03465470359748822,0
422405,0.04914620360791753,0
313731,0.03365298590471591,0
234206,0.07538364307973738,0
1013887,0.03920045990933961,0
612949,0.03184220015914645,0
1243241,0.0604448799275787,1
679381,0.03302770168521294,1
493593,0.03399160194419293,0
962579,0.03310121755158174,0
200843,0.014472921356577679,0
423253,0.03749485174369746,0
1246396,0.018604870246797096,1
1378525,0.053045127667792936,0
1410847,0.024188421030285782,0
1324223,0.0374319663403929,0
1204189,0.03625585987550743,0
367409,0.025262079141424604,0
366927,0.0235311791663321,0
773657,0.04713935569939539,0
1072791,0.026379199855087476,0
904390,0.019901792634492967,0
1117580,0.025061259021118953,0
231350,0.0318934072474857,0
467220,0.030281636591469586,0
142413,0.04409260377277539,0
587340,0.020428261681345438,0
507365,0.03866720406280226,0
1470997,0.020940973118147643,0
362413,0.020414582729861817,0
182218,0.035511059335944443,0
727968,0.0374488426024008,0
578499,0.025869817596051288,0
977796,0.021606001048569648,0
169150,0.04043469330314926,0
1359991,0.04144163490584386,0
598034,0.045413873639314435,0
1102634,0.03573830396784344,0
281599,0.04535264611341986,0
30133,0.019322066915881533,0
633535,0.013425695397126586,0
390133,0.05585089914448245,0
498158,0.04604448323123705,0
518373,0.03006680677517118,0
1386380,0.040459019309537464,0
202932,0.02883521756563877,0
1290019,0.039750042278477525,0
840702,0.018408222244090347,0
646490,0.03976377181110079,0
644219,0.011114219398655836,0
1201542,0.039441547163423435,0
10261,0.044282841902056655,0
49086,0.03414932358475797,0
52550,0.024941711516798516,0
288564,0.050969861835156983,0
1098286,0.02845775693660189,0
1227408,0.0915899087317426,0
1160003,0.034967719953060764,0
892439,0.04062121188506571,0
1163135,0.021803808514687478,0
1066641,0.04701148177366429,0
841546,0.041221097848211444,0
612887,0.03190877345360536,0
149348,0.1044564963375781,0
203986,0.0514967480211251,0
1316349,0.01546547543266739,0
661149,0.033278329460535064,0
152053,0.02383663039531624,0
1279373,0.027753272256839268,0
902253,0.050944477635792,0
1137843,0.029630795258288524,0
336605,0.046738922065838476,0
785282,0.028518852428159373,0
1169027,0.027105282889845945,0
615624,0.02010012596693509,0
22491,0.044901828878836515,0
65479,0.027575860270451235,0
576117,0.026042101369183814,0
537038,0.05323511766285723,0
731457,0.0463086864543866,0
388075,0.0753970842773535,0
1075036,0.027567638498044316,0
288603,0.037985996674249276,0
994314,0.028513063952112134,0
109477,0.04477971968641523,0
81897,0.026795138127917912,0
665133,0.04655194032672527,0
833515,0.044951200116033235,0
102687,0.02695118677802675,0
351382,0.019148992234377472,0
589561,0.016872957740889642,0
1115462,0.0308623265163597,0
434628,0.026654249010793336,0
759991,0.03320112964170304,0
1128435,0.06913734688924743,0
682088,0.012371063379997257,0
1003818,0.03859374372845699,0
1458618,0.04256959972259937,0
634982,0.0367147933502877,0
1194393,0.030921783582019247,0
1042919,0.014658123573712526,0
815593,0.015424053815655175,0
770979,0.06556984617361586,0
902548,0.02482593165787137,0
670854,0.034577088087275415,0
1345250,0.011721412409984422,0
839988,0.026948180293855595,0
707899,0.035940496437394845,0
627091,0.044144888200605956,0
1215141,0.04784771709830625,0
611854,0.04137698978278992,0
655788,0.028482783103864956,0
206105,0.02905087725191629,0
1124034,0.018347477535612416,0
1403801,0.0262189810030972,0
457400,0.020283643363226987,0
342103,0.03795895703100209,0
965527,0.028966304579082447,0
69974,0.03159202070130725,0
446460,0.04663463305555325,0
286429,0.061678735767471383,0
75802,0.031225042865716358,0
403506,0.017815923797865077,0
636552,0.031107919652180106,0
935637,0.08451956725703977,0
273168,0.041783400607449624,0
992103,0.02488401303823211,0
570312,0.030818421830728093,0
1381722,0.022569478035735863,0
590484,0.013376163517914255,0
502670,0.04687308189047694,0
1118498,0.10826911859558372,0
618101,0.026716473791544515,0
1261325,0.035024586429098385,0
29629,0.03415344890689747,0
1450935,0.03106672593458872,0
376843,0.05480316848898096,0
1338817,0.05232597095013221,0
1203886,0.05171551103022374,0
814785,0.013778347998040957,0
507516,0.03676469936971481,0
1431768,0.041758903211050344,0
953014,0.0387941478904749,0
363985,0.037250754876967704,0
481278,0.03074545654637948,0
800512,0.04173281027762587,0
895397,0.03529736081403466,0
759104,0.031177160988910834,0
1050098,0.06660905230416851,0
560309,0.030642753991109883,0
312723,0.03274996689958819,0
151681,0.10946690282333396,0
1346534,0.028578757867080713,0
285853,0.05879443044148569,0
475721,0.04447500277216572,0
9331,0.022390267604964702,0
1175284,0.06454293738225363,0
12721,0.08634533680006376,0
574053,0.03618880359480391,0
3110,0.03815133143168872,0
1459055,0.020191118089087412,0
1201118,0.033767331051360164,0
790700,0.015464056178015393,0
388103,0.01947899672121354,0
341694,0.015555009578385645,0
541993,0.03011304506968812,0
181746,0.017063142743689308,0
674753,0.04253736427754863,0
1410082,0.0281018111479285,0
858164,0.030342084673482726,0
1140344,0.09339874592429713,0
998242,0.010886920527779741,0
1131138,0.05727499521669743,0
17057,0.04647279617525854,0
407747,0.02422484675207872,0
381029,0.032951376384547884,0
1415349,0.05442688222192212,0
272230,0.014616894810025288,0
1072772,0.03909143880834147,0
1192174,0.024982616800589615,0
255907,0.02659286110196083,0
1234194,0.05528718970440634,0
763218,0.05342000046825057,0
688926,0.04649568435809549,0
220017,0.030999837431455762,0
833007,0.0529467413659093,0
838534,0.02814742264866038,0
3874,0.024375701226195985,0
47905,0.03823874233292563,0
427454,0.030154668710962007,0
626977,0.04269421278032823,0
700245,0.03404884733242487,0
570462,0.06562380718156062,0
754857,0.023862662320898946,0
292326,0.0173700911986763,0
704847,0.01993746850749271,0
1432521,0.03351200775285816,0
793111,0.04588922264624576,0
165227,0.06481355904140611,0
641530,0.035785233179084525,0
953536,0.035967389697173,0
1179053,0.037146220522779175,0
930401,0.015143474618413626,0
1120689,0.02919353020577392,0
704932,0.01784635742322153,0
172818,0.033572498977788065,0
1215519,0.021598816075461102,0
1030958,0.03016232013645339,0
736503,0.06828924129793507,0
1460495,0.014430836433580289,0
1242700,0.03665107543552535,0
226661,0.03198511943862599,0
80128,0.02298662494044459,0
559449,0.042032814877281985,0
188964,0.035567453756748205,0
1181620,0.06510077314908527,0
25984,0.0445107748049572,0
103980,0.038296529496082816,0
342425,0.025958771947415325,0
1070254,0.028337825516187316,0
587839,0.01898619757490342,0
976406,0.015941020025127713,0
580208,0.0190460007697479,0
983871,0.05371720131383033,0
515935,0.02770268867807702,0
234662,0.02022253873758135,0
234809,0.020425172600140522,0
1202918,0.059631079003067945,0
983191,0.0272818399675758,1
451613,0.013992508670887794,0
25598,0.04635880720420701,0
1025564,0.020407372223618842,0
316269,0.027303767418921432,0
260973,0.03511785764043264,0
177218,0.024723091189852456,0
415509,0.045349612813892465,0
647324,0.029606460132122637,0
659803,0.025126654929406862,0
1468523,0.024156064398466782,1
1040711,0.011595736357186906,0
980003,0.0299719709012349,0
120571,0.04620186878940329,0
36236,0.03280512285367898,0
608167,0.055933211759646925,0
1136405,0.011944542462857383,0
920375,0.02838408873813166,0
344024,0.016818636955756035,0
205144,0.027983961223554205,0
234576,0.0251261577550681,0
194913,0.05409175274265662,0
1121138,0.03822296007035248,1
959031,0.062267710970770496,0
343428,0.0375959760299904,0
186673,0.03144063003238423,0
1389065,0.03969399839422547,0
283771,0.03642302911339916,0
798357,0.031599614684927654,1
65791,0.016007911774690263,0
1241153,0.05773101237156901,0
1203128,0.03189223569645698,0
127347,0.06093736195016179,1
1066236,0.03519024617312312,0
337120,0.03657091060589806,0
225446,0.026294556032350917,0
600811,0.0562563211101509,0
1401272,0.025746089870686873,0
1190376,0.04326152491664373,0
705932,0.01586729109762846,0
297378,0.023412980274613644,0
717429,0.0543871524942547,0
101898,0.0529622637267471,0
1148431,0.019529773844374813,0
831047,0.02634378470498927,0
248220,0.02779545484769367,0
529673,0.07690743348158977,0
1213156,0.03652866634478199,0
681544,0.036960815990030586,1
1392576,0.08840415625243805,0
380648,0.024110759105188822,0
226639,0.02989535266795202,0
344456,0.0688155649544033,0
1166699,0.045469967711336885,0
680102,0.020490275833019968,0
848065,0.03218625932773828,0
850042,0.009538244367013062,0
533909,0.03277179949693098,0
183677,0.029402813747801265,0
175851,0.02509072062746855,0
134319,0.022255807998758814,0
555420,0.04864508805199798,0
1074540,0.016786095264160368,0
1065269,0.017138031954666427,0
1377490,0.018892878441928322,0
981365,0.02263857783207768,0
581446,0.06333277611295174,1
1420915,0.033303194256350546,0
774585,0.028971542551848563,0
474172,0.04498760722310957,0
447952,0.024783156237470634,0
775096,0.03286276920349973,0
1101567,0.03289028010549518,0
1357136,0.12036652459853725,0
72859,0.016446596285615345,0
314354,0.025813186177973346,0
466609,0.0472038651042798,0
1203599,0.030789884440363135,0
1017754,0.016849818408668556,0
621677,0.015513895052455082,0
314191,0.0395766562725771,0
1458018,0.04760428445526246,0
960008,0.05945639926908656,0
984561,0.015190134758825932,0
979200,0.02684182888129128,0
1217239,0.03515013538033256,0
69856,0.04902228549305534,0
319124,0.0475823476468218,0
120133,0.02213672497562157,0
323104,0.03843147604938182,0
650514,0.01863279084652873,0
990625,0.05521411410564042,0
463258,0.03558349804614579,0
543883,0.024062563652486484,0
159621,0.02200765111994383,0
362351,0.020091449129386676,0
474204,0.023351109306866662,0
1352676,0.01750578252073099,0
66727,0.03642552706226464,0
483643,0.02697335745102507,0
683091,0.03192674989232262,0
495710,0.024979296612371672,0
356305,0.03748805562596113,0
912834,0.0859908422481471,0
1128878,0.02750804031371538,0
674097,0.04772037237261971,0
725645,0.08207676000752187,0
675461,0.030163000993021855,0
79000,0.034826993068289736,0
813162,0.025765383835492893,0
218541,0.01487167098952282,0
1143579,0.0314017949679403,0
206102,0.037767894086191175,0
367841,0.018312917972630776,0
1261066,0.03697054393662582,0
345423,0.01651589654218117,0
354316,0.04020186584830758,0
282658,0.04544645841429086,1
870812,0.036442330102283246,0
248123,0.022852953075851577,0
1311458,0.013660348037513708,0
708129,0.0631618536787553,0
99817,0.03277320404438693,0
326857,0.053110429786910184,0
1145553,0.03977653904287291,0
183519,0.03527639370536524,0
368259,0.0430387499751941,0
766790,0.017529908373795713,0
939894,0.042310231436687454,0
427048,0.014850525932323338,0
602878,0.04942923898185965,0
872807,0.02224855675013538,0
326432,0.02001307852914426,0
660612,0.013320479947724067,0
244418,0.020593387332636614,0
927226,0.03594096740270946,0
792690,0.026894938967580873,0
385315,0.021141828289132903,0
509325,0.059596140894511006,0
638293,0.05446295562965383,0
83603,0.062311557683883544,0
1340870,0.013761963497927566,0
481329,0.02863910151747131,0
1198193,0.032622127641806845,1
415520,0.018845404029381008,0
898010,0.05163628837658997,0
63634,0.029915662059307326,0
431560,0.014865058297260389,0
718194,0.02039524207973793,0
649123,0.0347711066100164,0
1369958,0.04740821373742068,0
807752,0.04150121939948535,0
963834,0.025365492391881562,0
595528,0.08445785786503361,0
346393,0.017012073043995976,0
1148170,0.019246493502149173,0
232771,0.033492429147472316,0
275428,0.03222470561310305,0
465525,0.04667331056030642,0
298382,0.013938450653915246,0
603043,0.04231768879358259,0
1314818,0.029895042451373928,0
979992,0.02997708989418323,0
545123,0.030282775328057992,0
1461507,0.06349922700458058,0
463787,0.019595772857864464,0
1050745,0.022617883589627488,0
1423632,0.07514818255544117,0
806733,0.05775592123302046,0
1194134,0.036767540596268994,0
1377066,0.028346359450577025,0
1439786,0.01631081035275439,0
1284038,0.012887357314498447,0
639684,0.015775294654575216,0
160674,0.024801464986963367,0
1391473,0.02895099377767591,1
145890,0.03836491200775495,0
501502,0.07080631087767016,0
1340007,0.043582127761905176,0
689783,0.09606057574950869,0
1286325,0.037838011585353146,0
366642,0.01811717914592199,0
830958,0.022532727119995658,0
377690,0.05499421216086457,0
18914,0.03184336944415633,0
863258,0.04831128022544889,0
1224705,0.026588684436173588,0
797951,0.02665440995782966,0
521720,0.020176829672345974,0
1368456,0.062424554852925154,0
188136,0.03830475507261368,0
1354481,0.02479031766287755,0
1183035,0.04567430956772794,0
902399,0.01576750825799013,0
626059,0.03484193661325256,0
666025,0.028258384452016054,0
1004611,0.019413662565157384,0
577494,0.041734773239765516,0
323809,0.023935575234285793,0
881009,0.036164177071445744,0
192627,0.08126325172588136,0
755999,0.027396595619284703,0
894947,0.02433247874475742,0
75319,0.056505486718940304,0
1259186,0.034118311097842094,0
473032,0.023010414981231513,0
116889,0.0326680181402851,0
1312741,0.03778628660386064,0
791008,0.0233982217677444,0
1375725,0.0251236812453561,0
179938,0.04104714420082663,0
337325,0.0508629744366065,0
1342863,0.04756268679679621,0
336620,0.03271563813846972,1
706204,0.013861398541578945,0
239705,0.011720416769071075,0
725673,0.022575755340624237,0
330403,0.02947064948593755,0
16582,0.02371947111412221,0
93673,0.04150371594544106,1
1149177,0.018871078229294964,0
1252416,0.03489887482648239,0
283897,0.03557572931546281,0
457719,0.02121759706339054,0
1413158,0.07800013031921466,0
478315,0.07338650867048797,0
643133,0.03476020041140217,0
1172896,0.02756359489233439,0
1001004,0.017112864281215202,0
258532,0.03780774615871889,0
460905,0.021321654678364877,0
221080,0.051152506488451474,0
1324955,0.014906554293107879,0
131761,0.09051878630587142,1
253392,0.04782931646959686,0
1357071,0.03770320612991375,0
1077234,0.016834788769536854,0
1170033,0.025868504756018124,0
975077,0.03681786013455608,0
595196,0.035018076157187605,0
1307399,0.0248516976241976,0
936677,0.03570139130519354,0
1049089,0.06852525013572149,1
148654,0.025135950627440194,0
181893,0.032260429109907784,0
1127548,0.01731138766441446,0
9459,0.033973265580052245,0
457757,0.06633643480775273,0
621539,0.027495798395657738,0
1434987,0.021807030171192076,0
378307,0.13795502104409602,0
564932,0.04260691798016829,0
254066,0.11570466612892356,0
